,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,Water C
,,,,,,,,,0.65
LAT,LON,YEAR,DOY,Daily MC CNT (µg/L),Airborne MC Emmission Score,,2018 MC,,EF
42,-79.375,2018,179,0.1252203293,0.00000007263366814,,0.633,,0.0000001
42,-78.75,2018,179,0.1122444593,0.00000005728441532,,,,
42,-78.125,2018,179,0.1089840179,0.00000005357474492,,,,
42.5,-79.375,2018,179,0.7203681614,0.000002317383798,,,,
42.5,-78.75,2018,179,0.1809741456,0.0000001476718401,,,,
42.5,-78.125,2018,179,0.124169662,0.00000006947157125,,,,
43,-79.375,2018,179,0.8767118607,0.000003552934282,,,,
43,-78.75,2018,179,0.4028678973,0.0000007455545409,,,,
43,-78.125,2018,179,0.1610300737,0.0000001190307635,,,,
43.5,-79.375,2018,179,0.6868489814,0.00000235687224,,,,
43.5,-78.75,2018,179,0.868309521,0.000003737807588,,,,
43.5,-78.125,2018,179,1.335148288,0.000008994420137,,,,
42,-79.375,2018,180,0.02812279882,0.000000004020087034,,,,
42,-78.75,2018,180,0.02866802818,0.00000000420999779,,,,
42,-78.125,2018,180,0.03651608859,0.000000006772753763,,,,
42.5,-79.375,2018,180,0.169919409,0.0000001386513622,,,,
42.5,-78.75,2018,180,0.0576242615,0.00000001669359296,,,,
42.5,-78.125,2018,180,0.06586618422,0.00000002171961378,,,,
43,-79.375,2018,180,0.6456564193,0.000002032272757,,,,
43,-78.75,2018,180,0.2384766797,0.0000002855621765,,,,
43,-78.125,2018,180,0.09677584343,0.00000004757340778,,,,
43.5,-79.375,2018,180,1.124721576,0.000006568263189,,,,
43.5,-78.75,2018,180,1.30810218,0.000008889508892,,,,
43.5,-78.125,2018,180,1.690671363,0.00001514572699,,,,
42,-79.375,2018,181,0.1240925935,0.00000006100187137,,,,
42,-78.75,2018,181,0.08631013771,0.00000003031047121,,,,
42,-78.125,2018,181,0.08756796977,0.00000003204993977,,,,
42.5,-79.375,2018,181,1.069976256,0.000004424797958,,,,
42.5,-78.75,2018,181,0.3007601571,0.0000003497980228,,,,
42.5,-78.125,2018,181,0.1866491225,0.0000001402878228,,,,
43,-79.375,2018,181,4.829331324,0.00009023224152,,,,
43,-78.75,2018,181,1.492266048,0.000008635484943,,,,
43,-78.125,2018,181,0.3329971154,0.0000004345421845,,,,
43.5,-79.375,2018,181,6.667338482,0.0001790059075,,,,
43.5,-78.75,2018,181,8.034107138,0.0002688007192,,,,
43.5,-78.125,2018,181,5.570972258,0.0001352608702,,,,
42,-79.375,2018,182,0.0938012543,0.00000003576239973,,,,
42,-78.75,2018,182,0.05364379201,0.00000001180670506,,,,
42,-78.125,2018,182,0.04829033969,0.000000009887129413,,,,
42.5,-79.375,2018,182,0.6202523448,0.000001521454413,,,,
42.5,-78.75,2018,182,0.1360560783,0.00000007339567099,,,,
42.5,-78.125,2018,182,0.07969380152,0.00000002627932088,,,,
43,-79.375,2018,182,1.912919712,0.00001453351135,,,,
43,-78.75,2018,182,0.5585560436,0.000001230463294,,,,
43,-78.125,2018,182,0.1065755579,0.00000004579772533,,,,
43.5,-79.375,2018,182,2.81084089,0.00003227154315,,,,
43.5,-78.75,2018,182,2.283809391,0.00002112498764,,,,
43.5,-78.125,2018,182,0.7910953385,0.000002572652752,,,,
42,-79.375,2018,183,0.07759490382,0.00000002102970549,,,,
42,-78.75,2018,183,0.05658981485,0.00000001130660183,,,,
42,-78.125,2018,183,0.06618665625,0.00000001563604948,,,,
42.5,-79.375,2018,183,0.5720204603,0.000001156256904,,,,
42.5,-78.75,2018,183,0.1707838168,0.0000001026637826,,,,
42.5,-78.125,2018,183,0.1281348035,0.00000005836725948,,,,
43,-79.375,2018,183,2.680413134,0.00002599890586,,,,
43,-78.75,2018,183,0.8410977404,0.000002505541978,,,,
43,-78.125,2018,183,0.1896963225,0.0000001266486506,,,,
43.5,-79.375,2018,183,3.752879137,0.00005429871196,,,,
43.5,-78.75,2018,183,3.959980887,0.0000593218165,,,,
43.5,-78.125,2018,183,2.840286046,0.00003046660701,,,,
42,-79.375,2018,184,0.03018113782,0.000000003254248463,,,,
42,-78.75,2018,184,0.02613164908,0.000000002499848165,,,,
42,-78.125,2018,184,0.02964656484,0.00000000338848354,,,,
42.5,-79.375,2018,184,0.1745620174,0.0000001268891821,,,,
42.5,-78.75,2018,184,0.03539378354,0.000000005482154354,,,,
42.5,-78.125,2018,184,0.01327422015,0.000000000805384544,,,,
43,-79.375,2018,184,0.3730296983,0.0000007446829183,,,,
43,-78.75,2018,184,0.08641805165,0.00000004090219952,,,,
43,-78.125,2018,184,0.02272199888,0.000000002909691285,,,,
43.5,-79.375,2018,184,0.4300669183,0.0000009706019036,,,,
43.5,-78.75,2018,184,0.5464588475,0.000001487680158,,,,
43.5,-78.125,2018,184,0.4411504616,0.0000009484412359,,,,
42,-79.375,2018,185,0.0239666509,0.000000002025329614,,,,
42,-78.75,2018,185,0.02827977704,0.00000000296052664,,,,
42,-78.125,2018,185,0.02382632681,0.00000000227931269,,,,
42.5,-79.375,2018,185,0.04282716775,0.000000006810508551,,,,
42.5,-78.75,2018,185,0.03062810904,0.000000003813569398,,,,
42.5,-78.125,2018,185,0.02242240576,0.000000002211021961,,,,
43,-79.375,2018,185,0.1091796988,0.0000000516754282,,,,
43,-78.75,2018,185,0.05317873003,0.00000001346531426,,,,
43,-78.125,2018,185,0.01258081179,0.0000000007902018383,,,,
43.5,-79.375,2018,185,0.4020799388,0.0000007632749977,,,,
43.5,-78.75,2018,185,0.5608958119,0.000001424997621,,,,
43.5,-78.125,2018,185,0.4115237242,0.0000007518905296,,,,
42,-79.375,2018,186,0.1568404112,0.00000008616903062,,,,
42,-78.75,2018,186,0.1289226045,0.00000005872611423,,,,
42,-78.125,2018,186,0.123529533,0.0000000541307323,,,,
42.5,-79.375,2018,186,0.9076955308,0.000002825963058,,,,
42.5,-78.75,2018,186,0.2591664931,0.0000002364938771,,,,
42.5,-78.125,2018,186,0.1620479904,0.00000009399544006,,,,
43,-79.375,2018,186,2.255543961,0.0000180201169,,,,
43,-78.75,2018,186,0.6569930725,0.000001537029914,,,,
43,-78.125,2018,186,0.113092191,0.00000004579970822,,,,
43.5,-79.375,2018,186,1.112122191,0.000004692550666,,,,
43.5,-78.75,2018,186,0.9468515997,0.000003318820747,,,,
43.5,-78.125,2018,186,0.4463629547,0.0000007252261427,,,,
42,-79.375,2018,187,0.227502117,0.000000296877247,,,,
42,-78.75,2018,187,0.1912485765,0.000000206571021,,,,
42,-78.125,2018,187,0.1960204879,0.0000002181256524,,,,
42.5,-79.375,2018,187,1.530753659,0.00001360314463,,,,
42.5,-78.75,2018,187,0.3469406769,0.0000007278210141,,,,
42.5,-78.125,2018,187,0.2075979596,0.0000002670894733,,,,
43,-79.375,2018,187,4.224880158,0.0001160969756,,,,
43,-78.75,2018,187,1.121257522,0.000008025911271,,,,
43,-78.125,2018,187,0.2756505705,0.0000004782771754,,,,
43.5,-79.375,2018,187,8.801303191,0.0005098763782,,,,
43.5,-78.75,2018,187,7.738269657,0.0003540776573,,,,
43.5,-78.125,2018,187,5.691548454,0.0001842529688,,,,
42,-79.375,2018,188,0.04939843087,0.00000001807986114,,,,
42,-78.75,2018,188,0.03252637905,0.000000008235960418,,,,
42,-78.125,2018,188,0.02537049708,0.000000005322056823,,,,
42.5,-79.375,2018,188,0.1564261668,0.0000001792820412,,,,
42.5,-78.75,2018,188,0.02327522958,0.000000004209645072,,,,
42.5,-78.125,2018,188,0.01760338329,0.000000002585116922,,,,
43,-79.375,2018,188,0.119575764,0.0000001125825167,,,,
43,-78.75,2018,188,0.05548996774,0.00000002479282564,,,,
43,-78.125,2018,188,0.0333201623,0.000000009442046239,,,,
43.5,-79.375,2018,188,0.2228027034,0.0000003668233816,,,,
43.5,-78.75,2018,188,0.09415142434,0.00000006505078419,,,,
43.5,-78.125,2018,188,0.02594771314,0.000000005710949665,,,,
42,-79.375,2018,189,0.04417982388,0.0000000130825444,,,,
42,-78.75,2018,189,0.03149847334,0.00000000676871325,,,,
42,-78.125,2018,189,0.02662114319,0.000000005062408563,,,,
42.5,-79.375,2018,189,0.2276105781,0.0000003141681439,,,,
42.5,-78.75,2018,189,0.05672369922,0.00000002162631641,,,,
42.5,-78.125,2018,189,0.0267121936,0.000000005337075901,,,,
43,-79.375,2018,189,0.4579012541,0.000001289759885,,,,
43,-78.75,2018,189,0.1245367363,0.0000001049581392,,,,
43,-78.125,2018,189,0.01498536302,0.000000001762770456,,,,
43.5,-79.375,2018,189,0.6040247117,0.000002162352776,,,,
43.5,-78.75,2018,189,0.429882726,0.000001005707118,,,,
43.5,-78.125,2018,189,0.4518565734,0.000001174916589,,,,
42,-79.375,2018,190,0.07767580914,0.00000003470542282,,,,
42,-78.75,2018,190,0.04870225468,0.00000001349771342,,,,
42,-78.125,2018,190,0.04521432486,0.00000001198121323,,,,
42.5,-79.375,2018,190,1.066727238,0.000005786783604,,,,
42.5,-78.75,2018,190,0.1713785967,0.0000001690182427,,,,
42.5,-78.125,2018,190,0.09372578367,0.00000005436535349,,,,
43,-79.375,2018,190,3.398409198,0.00005830277717,,,,
43,-78.75,2018,190,0.9653732007,0.000005285911336,,,,
43,-78.125,2018,190,0.1691334888,0.0000001882066155,,,,
43.5,-79.375,2018,190,4.755402257,0.0001161538059,,,,
43.5,-78.75,2018,190,8.041094226,0.0003043771911,,,,
43.5,-78.125,2018,190,6.972253797,0.0002307340855,,,,
42,-79.375,2018,191,0.1614912397,0.000000123409771,,,,
42,-78.75,2018,191,0.1173591256,0.00000006566115047,,,,
42,-78.125,2018,191,0.1185930052,0.00000006756272901,,,,
42.5,-79.375,2018,191,1.087056406,0.000005365496668,,,,
42.5,-78.75,2018,191,0.246544725,0.0000002995290863,,,,
42.5,-78.125,2018,191,0.1621023643,0.0000001366180215,,,,
43,-79.375,2018,191,1.984173822,0.00001939730695,,,,
43,-78.75,2018,191,0.7122947279,0.000002549949452,,,,
